name,eval_task_name,model_name,task_name,epochs,batch_size,learning_rate,weight_decay,warmup_steps,max_seq_length,do_lower_case,training_time,accuracy,eval_time,z_amb_precision,z_amb_recall,z_amb_f1-score,z_amb_support,z_minus_m_precision,z_minus_m_recall,z_minus_m_f1-score,z_minus_m_support,z_plus_m_precision,z_plus_m_recall,z_plus_m_f1-score,z_plus_m_support,z_zero_precision,z_zero_recall,z_zero_f1-score,z_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,147.141783,0.7708609271523179,0.815128,0.5128205128205128,0.26143790849673204,0.3463203463203463,153,0.7292464878671775,0.8087818696883853,0.7669576897246474,706,0.7568555758683729,0.7992277992277992,0.7774647887323944,518,0.8413068844807468,0.8119369369369369,0.8263610315186245,888,0.7100573652592025,0.6703461285874633,0.6792759640740031,2265,0.7648747287481175,0.7708609271523179,0.7642359816708755,2265,51049901,51008528,12751108
multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,126.451608,0.776158940397351,0.821255,0.5846153846153846,0.24836601307189543,0.3486238532110092,153,0.7347204161248374,0.8002832861189801,0.7661016949152543,706,0.7465277777777778,0.8301158301158301,0.7861060329067642,518,0.847953216374269,0.8164414414414415,0.831899024670109,888,0.7284541987230673,0.6738016426870368,0.6831826514257842,2265,0.7716744426752887,0.776158940397351,0.76827218768398,2265,51049901,51008528,12751108
multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,172.878167,0.7743929359823399,0.848226,0.4943820224719101,0.2875816993464052,0.3636363636363636,153,0.7513736263736264,0.7747875354107648,0.7629009762900976,706,0.7491349480968859,0.8359073359073359,0.7901459854014599,518,0.8390804597701149,0.8220720720720721,0.8304891922639364,888,0.7084927641781342,0.6800871606841445,0.6867931293979643,2265,0.7678876737518903,0.7743929359823399,0.7686598128324521,2265,51049901,51008528,12751108
multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,156.919435,0.7721854304635761,0.814344,0.46078431372549017,0.30718954248366015,0.3686274509803922,153,0.7374005305039788,0.7875354107648725,0.7616438356164383,706,0.789272030651341,0.7953667953667953,0.7923076923076923,518,0.8275084554678692,0.8265765765765766,0.8270422535211267,888,0.7037413325871698,0.6791670812979762,0.6874053081064124,2265,0.7659051632974266,0.7721854304635761,0.7677481031732232,2265,51049901,51008528,12751108
multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,156.766731,0.766887417218543,0.816482,0.4166666666666667,0.29411764705882354,0.3448275862068966,153,0.7520661157024794,0.773371104815864,0.7625698324022347,706,0.7495395948434622,0.7857142857142857,0.767200754005655,518,0.8322072072072072,0.8322072072072072,0.8322072072072072,888,0.6876198961049539,0.6713525611990452,0.6767013449554984,2265,0.7602517385496088,0.766887417218543,0.7627121028435152,2265,51049901,51008528,12751108
multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,52.171362,0.6954177897574124,0.277124,0.44339622641509435,0.35877862595419846,0.39662447257383965,131,0.7263427109974424,0.8255813953488372,0.7727891156462585,344,0.7801047120418848,0.7680412371134021,0.7740259740259741,194,0.6666666666666666,0.4931506849315068,0.5669291338582677,73,0.654127579030272,0.6113879858369862,0.627592174026085,742,0.6845738262079378,0.6954177897574124,0.686447611081103,742,51049901,51008528,12751108
multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,57.60788,0.7008086253369272,0.326172,0.4725274725274725,0.3282442748091603,0.3873873873873874,131,0.7297979797979798,0.8401162790697675,0.781081081081081,344,0.7621359223300971,0.8092783505154639,0.7849999999999999,194,0.6326530612244898,0.4246575342465753,0.5081967213114754,73,0.6492786089700098,0.6005741096602418,0.6154162974449859,742,0.6832744560013889,0.7008086253369272,0.6857520219614248,742,51049901,51008528,12751108
multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,52.527207,0.7008086253369272,0.321414,0.47115384615384615,0.37404580152671757,0.4170212765957447,131,0.7352185089974294,0.8313953488372093,0.7803547066848568,344,0.7978723404255319,0.7731958762886598,0.7853403141361256,194,0.5737704918032787,0.4794520547945205,0.5223880597014925,73,0.6445037968450216,0.6145222703617769,0.6262760892795549,742,0.6890954189831026,0.7008086253369272,0.692132285221362,742,51049901,51008528,12751108
multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,50.837696,0.706199460916442,0.277718,0.44881889763779526,0.4351145038167939,0.441860465116279,131,0.7480519480519481,0.8372093023255814,0.7901234567901235,344,0.786096256684492,0.7577319587628866,0.7716535433070867,194,0.7441860465116279,0.4383561643835616,0.5517241379310345,73,0.6817882872214658,0.6171029823222058,0.638840400786131,742,0.7047889500169294,0.706199460916442,0.7003542311813684,742,51049901,51008528,12751108
multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,51.613236,0.6886792452830188,0.279064,0.43636363636363634,0.366412213740458,0.3983402489626556,131,0.7398373983739838,0.7936046511627907,0.7657784011220197,344,0.7429906542056075,0.8195876288659794,0.7794117647058824,194,0.6326530612244898,0.4246575342465753,0.5081967213114754,73,0.6379611875419293,0.6010655070039509,0.6129317840255082,742,0.676538492977847,0.6886792452830188,0.6791301692840451,742,51049901,51008528,12751108
multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,20.746019,0.616600790513834,0.109578,0.696078431372549,0.6454545454545455,0.6698113207547169,110,0.5555555555555556,0.375,0.44776119402985076,40,0.5689655172413793,0.7674418604651163,0.6534653465346535,86,0.5,0.23529411764705882,0.31999999999999995,17,0.580149876042371,0.5057976308916802,0.5227594653298052,253,0.6174778029879892,0.616600790513834,0.6056431337794194,253,51049901,51008528,12751108
multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,24.269017,0.5652173913043478,0.138671,0.6095238095238096,0.5818181818181818,0.5953488372093023,110,0.5,0.025,0.047619047619047616,40,0.5666666666666667,0.7906976744186046,0.6601941747572816,86,0.38461538461538464,0.5882352941176471,0.46511627906976744,17,0.5152014652014653,0.49643778758860835,0.4420695846638497,253,0.5625273277447191,0.5652173913043478,0.522042726367974,253,51049901,51008528,12751108
multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,23.302981,0.6245059288537549,0.13541,0.6796116504854369,0.6363636363636364,0.6572769953051644,110,0.5428571428571428,0.475,0.5066666666666667,40,0.6082474226804123,0.686046511627907,0.6448087431693988,86,0.5555555555555556,0.5882352941176471,0.5714285714285715,17,0.5965679428946369,0.5964113605272976,0.5950452441424504,253,0.6253964034096589,0.6245059288537549,0.6234583943758449,253,51049901,51008528,12751108
multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,22.054822,0.5691699604743083,0.135306,0.6744186046511628,0.5272727272727272,0.5918367346938775,110,0.52,0.325,0.4,40,0.5073529411764706,0.8023255813953488,0.6216216216216215,86,0.6666666666666666,0.23529411764705882,0.3478260869565218,17,0.5921095531235749,0.4724731065787837,0.49032111081800517,253,0.5926945959926392,0.5691699604743083,0.5552353508065093,253,51049901,51008528,12751108
multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,21.642075,0.6324110671936759,0.111844,0.6990291262135923,0.6545454545454545,0.6760563380281691,110,0.5925925925925926,0.4,0.4776119402985075,40,0.648936170212766,0.7093023255813954,0.6777777777777778,86,0.3793103448275862,0.6470588235294118,0.4782608695652174,17,0.5799670584616343,0.6027266509140654,0.577426731417418,253,0.6436904904646864,0.6324110671936759,0.6319762785238596,253,51049901,51008528,12751108
